eid	track_name	entity_code	track_id	artist_id	artist_name	artist_genre	artist_birth_date	artist_birth_place
15525	Steve Jablonsky	m.0fph_l	14584444	1485644	Arrival To Earth			
15528	Paul Leary	m.0bhfxh	29103388	11304	Wesley Willis	Male	1963-05-31	Chicago
15542	David Lowery	m.01w0lrj	26483645	1433744	WFUV			
15594	Memphis May Fire	m.0qzjh6y	23847552	13863	Memphis May Fire			
15596	Sage Francis	m.01w7nt7	9053247	40344	Blue	Female	1994-01-18	Gwangju
15599	The Academy Is...	m.06bpyn	23606998	366480	Attention			
15601	Asobi Seksu	m.056qts	31936935	3149703	strawberries			
15628	Darlene Love	m.01yp8q	7522670	781844	(Today I Met) The Boy I'm Gonna Marry			
15629	Easy Star All-Stars	m.01nvhq8	24648142	2912	Easy Star All-Stars			
15630	El-P	m.03hzylh	20515464	2061871	Oh Hail No			
15656	Genya Ravan	m.05240c	23113650	1253559	13th Door			
15686	Mägo de Oz	m.036q04	31822499	99210	Dies Irae			
15702	Motionless In White	m.0dmfhky	23847573	103279	Abigail	Female	1680-07-12	Massachusetts
15703	Dr. Freeze	m.03y047l	3815917	23685	Enon			
15713	Håkan Hellström	m.06b_zh	11038297	1129285	En midsommarnatts dröm			
15715	Rocky Votolato	m.071spj	18588355	16777	Matt Pond PA			
15718	Danity Kane	m.0dtmg6	23923779	2393681	116 Damaged			
15719	James Murphy	m.07hkj8	6422224	420391	Podington Bear			
15721	Amorphous Androgynous	m.01ty5z	28831951	10617	The Future Sound of London			
15726	Tony Iommi	m.0238lz	17617573	1776699	Jumantu			
15729	Ornette Coleman	m.013zm7	22335410	86224	"WNYC	 New York Public Radio"			
15741	Filter & The Crystal Method	m.01pt8b3	12993242	1096939	Trip Like I Do			
15743	Steve Perry	m.03yz68	15271919	569672	Matt Mulholland			
15747	Avi Buffalo	m.0b__nhy	26961843	67389	Podcast:Music			
15757	Hidden Orchestra	m.0fqwzzs	8081665	233253	Deison			
15781	Howie B	m.01wfd7j	30804563	3018581	Hey Jack			
15808	Linda Perry	m.01nhkxp	21649502	187332	Shame			
15811	The American Dollar	m.01sn8dj	5826207	44313	Beans on Toast			
15819	Bitter:Sweet	m.01sr1h5	31637450	39917	Bitter:Sweet			
15826	Amon Düül II	m.01mnhc5	5009404	529752	A Morning Excuse			
15852	Cícero	m.0x57rq9	26048453	2582919	Laiá Laiá			
15856	Saul Williams	m.04dhbf	5410715	569579	Twice the First Time			
15862	Porse	m.0ftcpcs	22590783	81895	Gouseion			
15871	Jonna Lee	m.03c7k8v	15783320	1598829	My High			
15877	David Hodges	m.05wzks	20468594	2057310	Another Red Light			
15879	Poets of the Fall	m.06nylh	22925454	2295929	Poets of the Fall – Carnival of rust			
15895	Darwin Deez	m.0bm9d39	5727167	602094	Up In The Clouds			
15898	Amy Macdonald	m.03f7m71	27501510	2703652	This Is The Life			
15913	Kode9	m.02rw9b4	21607579	2167737	RA Podcast 400			
15917	The Datsuns	m.0hmv0	25866355	857032	In Love			
15943	The Rascals	m.03m8bsl	26308051	15096	The Rascals			
15946	Christ.	m.01vwfgc	22895720	62339	Christ.			
15947	Arif Mardin	m.03cd1q	26159355	64420	The Forms			
15957	Chris Harrison	m.0nhcw_q	24110849	2411908	Stephen Cotterell Photography			
15960	Blut Aus Nord	m.0672sv	5737530	602656	Our Blessed Frozen Cells			
15969	Neal Schon	m.01l3qrd	19825420	333830	Zanzibar	Male	1962-01-01	Cameroon
15973	Jonathan Cain	m.01p6_6v	19826080	1993848	From The First Look			
15977	Here We Go Magic	m.0f1tkm8	26050521	280360	Tunnelvision			
15987	The Runners	m.0gwgh1	28841790	375679	Rté:Ireland			
15992	My Brightest Diamond	m.01sl9hq	21886315	2193448	Be Brave			
15997	ASAP Ferg	m.0vsgqnj	32210659	3180093	A Hundred Million Roses			
16013	Khaela Maricich	m.05v55_	5520189	18521	Mirah	Female	1974-09-17	Philadelphia
16021	Beats Antique	m.04fcwt6	12756376	25092	Crush	Male	1992-05-03	Seoul
16064	Julianna Barwick	m.0h1gwbg	21200905	78393	Julianna Barwick	Female	2000-01-01	Louisiana
16076	Dance Gavin Dance	m.026ks1k	20834371	26747	Dance Gavin Dance			
16078	Clan of Xymox	m.01t0tv	15174224	1541306	Heroes (david bowie cover)			
16119	Eddie Kramer	m.03t6bc	26795701	2644596	MIX with the MASTERS 2012			
16123	Jerry Cantrell	m.01mz41	22211854	1838685	MY SONG			
16126	Arthur Baker	m.05djvb	12396865	202091	Beat Street			
16131	Matthew Wilder	m.01nk8hv	2081315	238898	Break My Stride			
16134	Peter Hook	m.01n4yt	17673440	438827	Electric Bird Noise			
16152	Young the Giant	m.0g5xwf2	14510367	523280	My Body			
16154	Peter Grant	m.02sh03	12187991	1245665	Modern Way (audio)			
16163	Penguin Prison	m.0fqc46q	11266320	1151872	Desert Cold			
16187	Powerman 5000	m.01549x	22593119	2263430	NeckBone			
16203	Anita Baker	m.030155	22340378	285018	Fairy Tales			
16210	Tony Wilson	m.01wv0sl	24576327	2453870	Annalogue			
16254	Box Car Racer	m.0192nx	32034008	471	blink-182			
16268	The Perishers	m.01q7_pj	20567954	2066296	Trouble Sleeping			
16272	Shafiq Husayn	m.01wtpkc	24111180	2411928	Lil Girl feat. Fatima			
16278	Greg Laswell	m.0285y9d	31892335	571173	The One I Love			
16279	Anneke van Giersbergen	m.0fq18gt	31471317	15738	Agua de Annique			
16298	Dimebag Darrell	m.01fvh5	22753939	2278914	Analblazer 6000000			
16299	Damageplan	m.03njzn	5370398	233882	Grime			
16312	The Jesus Lizard	m.0279c0	1554700	160494	Showbread			
16318	Husky Rescue	m.01r1t16	21968258	2200564	Sleep Tight Tiger			
16346	Yukimi Nagano	m.01w_t39	4773061	5851	Koop			
16351	Brian Kennedy	m.05h365m	21110636	1527645	Crazy Love			
16354	John Hammond	m.02c5kx	26485341	1433744	WFUV			
16355	Electric Guest	m.0jkyfkr	11597874	279343	Awake			
16373	WHAM!	m.04sbg7	31177447	1415268	ecklektic Mick			
16390	Matt Walker	m.0rwnqh7	12886957	115756	Puffball			
16393	Wye Oak	m.04127t4	2233840	88060	Civilian			
16415	Brad Wood	m.0df0g3	21820677	2187605	Hartley Goldstein			
16423	Coconut Records	m.02rqd4v	12572859	265872	West Coast			
16443	Cibo Matto	m.023psl	32173301	25927	Cibo Matto			
16451	Deichkind	m.02rdhx3	19353160	573493	Luftbahn			
16454	Maria Peszek	m.02r9d1z	24126211	2413954	Ludzie psy			
16467	Really Doe	m.01w9vpm	1290848	3616	Ice Cube	Male	1969-06-15	Los Angeles
16474	Dntel	m.01vsfgh	23838516	190063	Sideral	Male	1973-12-28	Barcelona
16479	Savatage	m.02vhrr	29344146	150	Savatage			
16489	Sunset Rubdown	m.01sm6cg	10573526	1083120	Mending of the Gown			
16495	Scott Storch	m.05dbf1	20543359	1139539	Best Beats in the Industry			
16504	Sophie Ellis-Bextor	m.02dtl8	10088333	1036577	Get Over You			
16507	Chimp Spanner	m.01skmz_	28046995	850111	Paul Ortiz			
16529	Dennis Bovell	m.01qrr2p	4026696	433121	Babylon - 09 - Manhunter			
16534	Matchbook Romance	m.066vxb	31360154	7303	Matchbook Romance			
16554	Mick Harvey	m.05qhnq	4970354	527021	"Nick Cave	 Mick Harvey & Ed Clayton - Jones  -  Rip'n'tagit"			
16600	Vildhjarta	m.0gy0y7v	30980921	33985	Vildhjarta			
16620	We Are the Fallen	m.065zlpr	20260411	2037395	Death Division			
16621	Eagle-Eye Cherry	m.02gh60	2722839	22311	save tonight			
16638	Lagwagon	m.01j12ww	1084402	1812	Lagwagon			
16643	Volcano Choir	m.0806k66	19703515	23520	Volcano Choir			
16644	Alan Parsons	m.0f0qfz	26986416	110382	The Adam Carolla Show			
16647	The Alan Parsons Project	m.0nqv	13776859	33177	Time	Male	1985-02-17	Denver
16667	Port O'Brien	m.03f6hk7	21643714	2171048	Leap Year			
16684	Desmond Williams	m.01tks72	27178960	1692875	Dj Przeplach			
16703	Amethystium	m.05hxlc	29671158	130196	Enchantment			
16713	Nasum	m.027xjy	9019348	9398	Inhale Exhale			
16714	Diamond Messages	m.012tp3l3	10735544	23431	Pit Er Pat			
16715	Shitdisco	m.0bc434	6350736	14213	The Bloody Beetroots	Male	1977-12-18	Bassano del Grappa
16722	Born Ruffians	m.03f2282	20847482	195825	Hummingbird			
16738	Nero Bellum	m.0kw1wly	29491819	800893	The Razorblade Dolls			
16741	Algernon Cadwallader	m.0drqt3d	28837449	22069	Algernon Cadwallader			
16780	Emily Browning	m.03nv13	542652	10341	Sweet Dreams			
16813	Trip hop	26	27972160	628219	Organic Despair			
16828	Hardcore punk	41	14577281	463605	Epicycle			
16845	Contemporary Christian	60	29128035	446	Various Artists			
16876	Skate punk	96	18943376	13312	Garotos Podres			
16878	Microhouse	98	260237	36506	Aus			
16908	Black gospel	136	28119815	856187	Rick Whispers			
16915	Neofolk	144	26233418	2598680	Michael (Pieti)			
16939	Dark Cabaret	180	21449728	620888	Pervert Preacher			
16942	Gothic metal	185	6566508	8037	Tristania			
16956	Punkabilly	216	21339676	444932	Bohemian Betyars			
16963	G-funk	226	5914359	76276	Greenfly			
16966	Doo-wop	229	21197625	353	Britney Spears	Female	1981-12-02	McComb
16973	Minimal techno	238	21018468	2112432	Dj stufi 10			
16998	Northern soul	321	31235353	203561	The Sandpipers			
17024	Punk 'n' Roll	451	15168225	11327	Celtic Bones			
17044	Jazz manouche	543	18707337	1882142	Ben et Fred jouent Minor swing			
17067	New Prog	662	12214480	1248097	When Cars Ascend			
17068	Crack Rocksteady	666	19490440	2793	Leftöver Crack			
17078	Nintendocore	730	19330576	14940	Sabrepulse			
17089	Folktronica	788	14277694	273326	Kurbeats			
17091	New Weird America	800	3305378	356920	Ranvir Bassi			
17106	Trancestep	867	22706716	2274773	Death By Synth			
17107	Darkstep	877	3593032	49210	Level 67			
17118	Old-time	930	24858214	2478261	Robin Stuart Brink			
17125	Cool jazz	958	7296644	63047	Moscow Grooves Institute			
17137	Extreme metal	990	19881540	1999459	James Corey Taylor			
17139	J-pop	995	7115979	500936	Rorikiller			
17145	Goregrind	1003	26213472	1125441	experimental			
17164	Acid house	1030	11952196	40818	Los Embarasados			
17167	Jazz fusion	1033	31970965	3153920	Trummor POP			
17171	Space rock	1045	9361026	270432	Soundscapes - Relaxing Music			
17172	Protopunk	1046	17224302	1736139	Sylvian Fripp Gunn			
17184	Thrashcore	1065	23560972	2359486	Cão nos Coro			
17185	Jump blues	1067	13831638	1412415	Muddy Waters & Otis Spann	Male	1913-04-04	Issaquena County
17201	Country rock	1105	7290433	328560	Marek i Wacek			
17215	Anti-folk	1125	11634675	492808	Another Primitive Cacao For My Loneliness			
17218	Deep house	1131	14168972	1442854	dj ando			
17224	Breakcore	1142	16421484	1656956	kokoko			
17225	Minimal house	1146	16571398	1672160	Oscar O			
17226	2 Tone	1147	20176349	904611	drip-133			
17242	Hardcore Breaks	1174	3245453	351073	oldskoolchaz			
17256	Cowpunk	1197	6893253	718447	Scott Goddard			
17312	Soul rock	1318	3724835	57698	Tommy McCook & The Supersonics	Male	1927-03-03	Havana
17319	Quiet storm	1364	24475161	89328	DJ3			
17336	Electronic dance	1429	18264757	118105	CjClip			
17342	Smooth jazz	1445	27810873	12936	Candy Dulfer	Female	1908-01-01	Kimberley
17355	Contemporary Jazz	1482	4417229	62111	DJ SS	Male	1970-08-27	Leicester
17361	Boy band	1492	8109083	88926	Metal Carter	Male	1978-04-15	Rome
17370	Easy listening	1517	16107996	470196	LD50			
17377	Dirty blues	1537	7302899	27812	Angelo Spencer et Les Hauts Sommets			
17379	Memphis blues	1546	17504459	371955	Ben Pollack	Male	1903-06-22	Chicago
17389	Neoclassical	1584	5397874	249400	Alex Mitchell	Female	1947-02-23	Winchester
17411	Texas blues	1695	6647189	79032	Cree			
17419	Acoustic guitar	1708	22565146	2726	Nick Drake	Male	1948-06-19	Yangon
17422	Punk Rock n' Roll	1715	3529268	167479	Warrior Soul			
17434	Gregorian chant	1750	20963098	181981	Meditation			
17450	Andean	1806	732501	6809	Michael Brook	Male	1952-01-01	Toronto
17456	Smooth soul	1844	7096168	105496	Smartminds			
17466	Japanese Pop	1901	8976441	929612	The Nabokov Project			
17478	Dark jazz	1954	13689136	6105	DJ Cam	Male	1973-01-01	Paris
17483	Latin Rock	1974	24763635	192468	Papa Dee	Male	1966-07-13	Gothenburg
