eid	pid	name	entity	artist_name	artist_genre	artist_birth_date	artist_birth_place
10615	502459	Time Piece	m.0f0nstv	Nick Drake	Male	1948-06-19	Yangon
10616	502460	They're Leaving Me Behind	m.0dpd_h4	Nick Drake	Male	1948-06-19	Yangon
10617	502516	Pale Green Things	m.0119dt9	The Mountain Goats			
10618	502521	Dinu Lipatti's Bones	m.015r06r	The Mountain Goats			
10619	502562	I'm On My Way	m.0m9y80	The Proclaimers			
10620	502612	River of Brakelights	m.0d_r18b	Julian Casablancas	Male	1978-08-23	New York City
10621	502635	Study War	m.0nlf1pr	Moby	Male	1965-09-11	Harlem
10622	502830	Oh My Gosh	m.017p1vq	Basement Jaxx			
10623	502854	Hit Me Down Sonny	m.0nns569	The Ting Tings			
10624	502917	In the Name Of Tragedy	m.0wy_9l	Motörhead			
10625	503042	Lead Injection	m.0x889q	Sodom			
10626	503044	Minejumper	m.018htdg	Sodom			
10627	503045	Marines	m.0x88b4	Sodom			
10628	503139	Isolate	m.0nm47r3	Moby	Male	1965-09-11	Harlem
10629	503178	Moment's Notice	m.0lzz6q	John Coltrane	Male	1926-09-23	Hamlet
10630	503232	Tuesday's Dead	m.0m8ksc	Cat Stevens	Male	1948-07-21	Marylebone
10631	503372	If It's Magic	m.01ddkxt	Stevie Wonder	Male	1950-05-13	Saginaw
10632	503389	Caramel	m.0llbz_	Suzanne Vega	Female	1959-07-11	Santa Monica
10633	503566	Sentimental X's	m.0nn491p	Broken Social Scene			
10634	503640	Wake Up Your Saints	m.0fwp15p	The National			
10635	503752	Tourist	m.015gcqq	Athlete			
10636	503841	The Chimbley Sweep	m.012b1dh	The Decemberists			
10637	503866	Echoes of Silence	m.0n9_grs	The Weeknd	Male	1990-02-16	Toronto
10638	503992	Blue Arrangements	m.0mdqt4	Silver Jews			
10639	504016	Anytime	m.015q60h	My Morning Jacket			
10640	504030	Rotting Heights	m.0nn2wm3	Iceage			
10641	504249	Easier	m.01cl8nq	Grizzly Bear			
10642	504289	Have A Talk With God	m.0mg7v0	Stevie Wonder	Male	1950-05-13	Saginaw
10643	504433	Don't Be Shy	m.0f32pf1	Cat Stevens	Male	1948-07-21	Marylebone
10644	504514	I Want You Back	m.0f1g38r	Michael Jackson	Male	1958-08-29	Gary
10645	504628	I Will (Los Angeles Version)	m.0wcz45	Radiohead			
10646	504717	Mandy Goes to Med School	m.018khx9	The Dresden Dolls			
10647	504820	Scrape	m.0nmnqww	Blue Stahli			
10648	504825	Direct Hit	m.0dmp8nb	Art Brut			
10649	504828	Space Invaders	m.0w8jys1	Arctic Monkeys			
10650	505089	When The Stars Go Blue	m.0m6k9f	Ryan Adams	Male	1974-11-05	Jacksonville
10651	505148	Mean Streak	m.0nf4bj	Deep Purple			
10652	506968	Most of the Time	m.0tm99h	Bob Dylan	Male	1941-05-24	Duluth
10653	506969	Thru and Thru	m.0rhthwk	Gang Gang Dance			
10654	506972	Romance Layers	m.0nnqsl3	Gang Gang Dance			
10655	506975	Chinese High	m.0nn_zx8	Gang Gang Dance			
10656	508138	The Corner	m.018dbvd	Common	Male	1972-03-13	Chicago
10657	508143	When Love Comes to Town	m.0zgx9r	U2			
10658	508301	Let Your Body Learn	m.0f2mdc5	Nitzer Ebb			
10659	508419	Feel Me (Intro)	m.0fvgdky	Big Boi	Male	1975-02-01	Savannah
10660	509728	An Ear for Baby	m.01cmh_d	The Thermals			
10661	509790	Comptine d'un autre été: L'après midi	m.0ncqrx	Yann Tiersen	Male	1970-06-23	Brest
10662	509904	Be (Intro)	m.0126zg1	Common	Male	1972-03-13	Chicago
10663	509971	Down In The Valley	m.0xdb5s	Otis Redding	Male	1941-09-09	Dawson
10664	510258	No Fun	m.0ypl0s	Iggy Pop	Male	1947-04-21	Muskegon
10665	510751	Platinum Blonde Life	m.0lx4dn	No Doubt			
10666	510765	Nettie Moore	m.01d8w02	Bob Dylan	Male	1941-05-24	Duluth
10667	511006	Gangsta In Designer (No Concept)	m.0rf0nvl	ScHoolboy Q			
10668	511189	TRASHWANG	m.0tqb906	Tyler, the Creator	Male	1991-03-06	Hawthorne
10669	511781	Tomorrow's World	m.016tzfw	Killing Joke			
10670	511856	niggaHs.already.know.davers.flow	m.0nmk9kj	ScHoolboy Q			
10671	512100	How We Feeling	m.0rf1rjc	ScHoolboy Q			
10672	512498	Give Head If You Got It	m.0dzzbh4	Combichrist			
10673	512907	One People, One Struggle	m.0s8ys1	Anti-Flag			
10674	512982	When You Wasn't Famous	m.019lfcb	The Streets			
10675	512997	Black Shampoo	m.0n7d93	Wu-Tang Clan			
10676	513218	Keeping It Moving	m.0lm2dw	A Tribe Called Quest			
10677	513649	It's Just Me	m.0nn80zx	Escape the Fate			
10678	513934	Fade To Black	m.0lymlc	Apoptygma Berzerk			
10680	514090	Congratulations, I Hate You	m.01cccqj	Alesana			
10681	514195	Come to Me	m.0fwyv39	65daysofstatic			
10682	514196	Weak4	m.0fskdgs	65daysofstatic			
10683	514521	Living the Wasted Life	m.0dv01_c	Aesthetic Perfection			
10684	514522	A Quiet Anthem	m.0dvjqv3	Aesthetic Perfection			
10685	514523	Schadenfreude	m.0dvjqsj	Aesthetic Perfection			
10686	514549	A New Kind of Army	m.0mff47	Anti-Flag			
10687	514556	Seventeen Forever	m.0f0r50c	Metro Station			
10689	514962	Police State in the USA	m.0l95p0	Anti-Flag			
10690	514964	Still Dreaming	m.0f8gs07	Silverstein			
10691	515501	Time Capsule	m.0wjhg4	Arch Enemy			
10692	515661	Brain Bypass	m.0dzzbhv	Combichrist			
10694	515688	Still Not a Player	m.0wcq9y	Big Punisher			
10695	515720	Here Again	m.0lw0ld	Rush	Male	1988-09-29	Tala
10696	515764	They Looked Like Strong Hands	m.014f_k2	Bayside			
10697	515901	Test For Echo	m.0lmzzy	Rush	Male	1988-09-29	Tala
10698	516087	Smiling	m.0ljnqk	Operation Ivy			
10699	516411	Last Days Of Summer	m.0s05kj	Silverstein			
10700	517558	10 Miles Wide	m.0nmy7vf	Escape the Fate			
10701	517578	Family Tradition	m.0f7mw_1	Senses Fail			
10702	517681	Careless	m.0dszw5j	deadmau5	Male	1981-01-05	Niagara Falls
10703	517794	For Mom	m.0qgkr5	Buckethead	Male	1969-05-13	Huntington Beach
10704	517908	The Rat Cage	m.0d_44ff	Beastie Boys			
10705	518011	Watching The Boats With My Dad	m.0qgkt4	Buckethead	Male	1969-05-13	Huntington Beach
10706	518091	...And the Day Turned to Night	m.0nwklz	Shpongle			
10707	518410	If We Don't Make It We'll Fake It	m.0v0cwx	Death From Above 1979			
10708	518453	Straight Edge	m.0q0_xn	Minor Threat			
10709	518834	Machete	m.0qgks1	Buckethead	Male	1969-05-13	Huntington Beach
10710	518894	Sheltered Reminiscence	m.0dtz2ny	Despised Icon			
10711	518945	Losing Friends	m.0v0cwp	Death From Above 1979			
10712	518946	My Love Is Shared	m.0v0cwg	Death From Above 1979			
10713	518948	Too Much Love	m.0v0cw0	Death From Above 1979			
10714	519052	Anything You Synthesize	m.0dtb0j1	The American Dollar			
10715	519054	it's dark, it's cold, it's winter	m.0fhrbsk	Sleepmakeswaves			
10716	519055	Fireflies and Empty Skies	m.0vy91pk	God Is An Astronaut			
10717	519056	Spiders on the Moon	m.0f4h5kn	Exxasens			
10718	519075	Digital Love (Boris Dlugosh remix)	m.0sjz16	Daft Punk			
10719	519139	Vox Stellarum	m.0pp9n0	Arch Enemy			
10720	519157	Skeleton	m.0118hmp	Bloc Party			
10721	519212	Stop Draggin' My Heart Around	m.0znn_q	Stevie Nicks	Female	1948-05-26	Phoenix
10722	519283	914	m.0nf7q4	Liquid Tension Experiment			
10723	519396	Show Me What You Got	m.0f06qj6	Jay-Z			
10724	519408	Lost In Hollywood	m.0n6zg4	Rainbow			
10725	519445	Oval Shaped Incisions	m.0dq7_30	Despised Icon			
10726	519563	River of Tears	m.0lhv2d	Eric Clapton	Male	1945-03-30	Ripley
10727	519601	Superstition - Single Version	m.0_md06	Stevie Wonder	Male	1950-05-13	Saginaw
10728	519851	The New National Anthem	m.0fqm95t	Pierce the Veil			
10729	519852	Fast Times at Clairemont High	m.0fqpkhy	Pierce the Veil			
10730	519854	Besitos	m.0ftdtmq	Pierce the Veil			
10731	519860	Hell Above	m.0rf1xdm	Pierce the Veil			
10732	519905	You Won't Be Missed	m.0yc1kcl	Like Moths to Flames			
10733	519926	Tie Her Down	m.0165g4t	Senses Fail			
10734	520051	Raincoat	m.0whg5_z	Bibio	Male	1978-12-04	West Midlands
10735	520062	3 Little Words	m.0fs6s1y	Frankmusik	Male	1985-10-09	London
10736	520078	Ain't Messin 'Round	m.0slwgxy	Gary Clark Jr.			
10737	520163	Think Again	m.018jqd4	Minor Threat			
10738	520168	End Of Days	m.0dtwvb9	Bullet for My Valentine			
10739	520350	Violator Girl	m.01ckwb4	Black Stone Cherry			
10740	520588	Disasterology	m.0fxf_9y	Pierce the Veil			
10741	520592	Tally It Up, Settle The Score	m.0nnhz6w	Sleeping with Sirens			
10742	520598	Fumbles O'Brian	m.0fs_ktv	Attack Attack!			
10743	520915	NASA	m.0d_rlwk	Dance Gavin Dance			
10744	521050	Flux and Flow	m.0nn8zbs	Lights	Female	1987-01-01	Timmins
10745	521055	Trouble in the Land	m.0gb83nw	Charles Bradley	Male	1948-11-05	Gainesville
10746	521115	R.I.T.	m.0rf50mw	The Devil Wears Prada			
10747	521195	Look Alive	m.0g1g06g	We Are the Ocean			
10748	521329	If You Wanted A Song Written About You, All You Had To Do Was Ask	m.0f3m1b7	Mayday Parade			
10749	521387	Some Sense Of Security	m.01dns65	Saosin			
10750	521780	I Swear This Time I Mean It	m.0fy82hg	Mayday Parade			
10751	521840	Next Visible Delicious	m.0nlj609	iwrestledabearonce			
10753	521991	So Long You Pretty Thing	m.0j76vk1	Spiritualized			
10754	521996	Headin' for the Top Now	m.0y94frx	Spiritualized			
10755	522008	Breakup Songs	m.0rv0zj1	Deerhoof			
10756	522038	My First Punk Song	m.0mpsmk	Box Car Racer			
10757	522045	Who Will Guard The Guardians	m.0fqtgrc	Underoath			
10758	522230	A Toast To The Future Kids!	m.0fvft3v	Emarosa			
10759	522300	Justboy	m.0ns8n7	Biffy Clyro			
10760	522386	Eighth Avenue	m.0nl1b2f	Hospitality			
10761	522465	Share The Sunshine Young Blood	m.0fwsgnt	Emarosa			
10762	522719	Saturn Missiles	m.0k29b_1	Aesop Rock	Male	1976-06-05	Syosset
10763	522723	Crows 1	m.0k29bzf	Aesop Rock	Male	1976-06-05	Syosset
10764	522724	Ruby ‘81	m.0k29bz8	Aesop Rock	Male	1976-06-05	Syosset
10765	522827	Once and Never Again	m.01f4kkh	The Long Blondes			
10766	523087	Death Alley Driver	m.0tbrvv	Rainbow			
10767	523149	Breathe Into Me	m.01cbk09	Red	Male	1978-01-01	Geneva
10768	523201	Whorehouse Blues	m.0wy_ck	Motörhead			
10769	523263	White Waters	m.0rf2hmt	Epica			
10770	523496	Girls Own Love	m.0q6xjm	Andrew W.K.			
10771	524265	Take Me To The Top	m.0wnllw	Mötley Crüe			
10772	524497	Living In the Sky With Diamonds	m.0g7z0b9	Cobra Starship			
10773	525702	I'm So Lonesome I Could Cry	m.0f2rtdk	Volbeat			
10774	526195	Vaer Stjernar Vaerdan	m.0y8zw36	Falkenbach			
10775	526386	Town Meeting Song	m.0nnpsh_	Danny Elfman	Male	1953-05-29	Los Angeles
10776	526511	Within A Mile Of Home	m.0y5jm4	Flogging Molly			
10778	526959	What Hell Can Create	m.0l6lz6	Sodom			
10779	527341	W imieniu dam	m.017g91h	Hey			
10780	527447	Chłopcy	m.0sm_ck	Myslovitz			
10781	527575	Pre-Game	m.0fbchwk	Municipal Waste			
10782	527577	Septic Detonation	m.0fjvdhj	Municipal Waste			
10783	527584	The Art of Partying	m.0fgw7dt	Municipal Waste			
10784	527664	Good Rats	m.016ywfp	Dropkick Murphys			
10785	527715	The Gray Race	m.0mnhk5	Bad Religion			
10786	527910	Please Send Me Someone To Love	m.0lkbpm	Sade			
10787	528336	Do You Feel Loved	m.0xy_r1	U2			
10788	528649	People Watching	m.018hgft	Jack Johnson	Male	1975-05-18	Oahu
10789	528908	Tempo Perdido	m.0m_sc3	Legião Urbana			
10790	529717	Great Indoors	m.0m4p_2	John Mayer	Male	1977-10-16	Bridgeport
10791	529847	War of My Life	m.0fz9244	John Mayer	Male	1977-10-16	Bridgeport
10792	529996	Born and Raised (reprise)	m.0jb9wmw	John Mayer	Male	1977-10-16	Bridgeport
10793	530006	Not Myself	m.0y6h74	John Mayer	Male	1977-10-16	Bridgeport
10794	530276	Anything You Want	m.011r0ld	Spoon			
10795	530337	Original Sin	m.016d0z5	INXS			
10796	530444	Chicago at Night	m.0m6ptc	Spoon			
10797	530773	Anthrax	m.0dn0qgz	Gang of Four			
10798	530915	Metal Contra As Nuvens	m.0nklqc	Legião Urbana			
10799	530932	Sereníssima	m.0nklr7	Legião Urbana			
10800	530998	Vento No Litoral	m.01dhsx1	Legião Urbana			
10801	531094	Coquet Coquette	m.0fzy2fm	of Montreal			
10803	531778	Harmony In My Head	m.0y0p2c	Buzzcocks			
10805	532530	Sneaky Feelings	m.0ln50n	Elvis Costello	Male	1954-08-25	London
10806	532586	I Ain't Superstitious	m.023xz5t	Howlin' Wolf			
10807	532766	Stop Talking	m.0yd46_g	Memory Tapes	Male	1981-01-01	New Jersey
10808	533194	I'm Actual	m.01bph8g	The Format			
10809	533238	Loba	m.0fqsdfs	Shakira	Female	1977-02-02	Barranquilla
10810	533273	Killing Floor	m.012c1jm	Howlin' Wolf			
10811	533396	July Flame	m.0ftjtqd	Laura Veirs	Female	1973-10-24	Colorado Springs
10812	533655	Me and My Hand	m.0nk_vc7	Broken Social Scene			
10813	533842	Give It Up	m.0dnchgz	Datarock			
10814	533856	No Way Down	m.0rfl56t	Air France			
10815	533867	Baby Blue	m.0nl0nmr	Martina Topley-Bird			
10816	534065	Choppers	m.0dnc48c	Holy Fuck			
10817	535428	The Job That Ate My Brain	m.0mnsrr	Ramones			
10818	535770	Murder Ink	m.0zx4nn	Dr. Dre			
10819	536030	Supernova Landslide	m.0fgm47p	The American Dollar			
10820	536497	Six Underground	m.0t8pkv	Sneaker Pimps			
10821	536609	Red Turned White	m.0f3fhyr	Architecture in Helsinki			
10822	536620	Wieża melancholii	m.0pn2cr	Myslovitz			
10823	537846	Rat-Tat-Tat-Tat	m.0rlrk6	Dr. Dre			
10824	537965	Nerves	m.0sy4zw	Bauhaus			
10825	538048	Mash	m.01d3b55	J Dilla	Male	1974-02-07	Detroit
10826	538095	Dirty Rain	m.0nlb2jq	Ryan Adams	Male	1974-11-05	Jacksonville
10827	538185	Kingcrawler	m.0nlv5hb	Miles Kane	Male	1986-03-17	Liverpool
10828	538309	I Can't Make It on Time	m.0lf5zm	Ramones			
10829	538575	Kings Season	m.0q6_p57	C2C			
10831	538616	Go Mental	m.0m5lsl	Ramones			
10833	538785	The Wrong Coat For You Mt. Heart Attack	m.017bjrh	Liars			
10834	538852	The Beat	m.0nlcyvp	C2C			
10835	538853	F.U.Y.A.	m.0nly1ln	C2C			
10836	538892	Dinosaur Act	m.0dxp5g5	Low			
10837	539125	Feels So Good	m.0nm1nwn	Armin van Buuren	Male	1976-12-25	Leiden
10838	539853	In Circles	m.0q6c_p	Einstürzende Neubauten			
10839	540026	What Could Have Been Love	m.0k1qd1x	Aerosmith			
10840	540181	Half In Love With Elizabeth	m.0dr58gz	Mystery Jets			
10841	540363	Venus Blue	m.0p1h96	Acid Bath			
10842	540448	Mouth Breather	m.0ns7bp	The Jesus Lizard			
10843	540565	Happy With What You Have to Be Happy With	m.0p1wyg	King Crimson			
10844	541528	Meditation is the Practice of Death	m.0dqgc99	Om			
10845	541866	Hatful of Love	m.0fxrjrq	The Kooks			
10846	541879	Mamacita	m.0m41hh	OutKast			
10847	541996	Rush Hour Soul	m.0x2p9r	Supergrass			
10848	542002	Starship	m.0mpyq2	MC5			
10849	542157	All About Tonight	m.0rjc8ll	Pixie Lott	Female	1991-01-12	London
10850	542470	Wild Ones	m.0k1p_20	Flo Rida	Male	1979-12-16	Opa-locka
10851	542548	Lifening	m.0nky8g_	Snow Patrol			
10852	543163	Vai Embora	m.0s95hx	Los Hermanos			
10853	544016	No You Didn't, No You Don't	m.0dqgn9h	The Courteeners			
10854	544175	Lágrimas Sofridas	m.0s95hg	Los Hermanos			
10855	544199	Sold Me	m.0vdprd	Seether			
10856	544443	Forgiveness	m.0dpzw8_	Yeasayer			
10857	544462	Where You've Been Hiding	m.0qfv5l	Architecture in Helsinki			
10858	544598	I Get Around	m.0dvp2m7	Dragonette			
10859	544632	Carmensita	m.0f4h5h1	Devendra Banhart	Male	1981-05-30	Houston
10860	544649	Dreambender	m.0vc0kqh	Com Truise	Male	1900-01-01	Madison County
10861	544673	Scissor Paper Rock	m.0qfv3v	Architecture in Helsinki			
10862	544795	Typical	m.01dw53l	MUTEMATH			
10863	544866	Ah, Weir	m.0dmvm9y	Yeasayer			
10864	544881	Ideologia	m.0nh351	Cazuza	Male	1958-04-04	Rio de Janeiro
10865	544989	Wooden	m.0dn1jct	Simian Mobile Disco			
10866	544998	Top Bunk	m.0yb52xf	Gauntlet Hair			
10867	545048	Equalize	m.0vqghd	Pitty	Female	1977-10-07	Salvador
10868	545143	Every Night My Teeth Are Falling Out	m.0rfm9f3	The Antlers			
10869	545301	Knot Comes Loose	m.015q60y	My Morning Jacket			
10870	545729	Rolled Together	m.0nn19hh	The Antlers			
10871	545795	Flightwave	m.0nmvvvg	Com Truise	Male	1900-01-01	Madison County
10872	546385	See Thru Eyes	m.0nn39n6	Active Child	Male	1983-05-28	Elizabeth
10873	546611	Herons	m.0g0tgfp	Balmorhea			
10874	546613	Bowsprit	m.0g0tggb	Balmorhea			
10875	546930	Lay Low	m.015q60q	My Morning Jacket			
10876	546972	Convalescent	m.0pyntq	dredg			
10877	546973	Sorry But It's Over	m.0pynth	dredg			
10878	546979	Central and Remote	m.01cl8pc	Grizzly Bear			
10880	547392	We Could Be Friends	m.0g0yxkg	Freelance Whales			
10881	547410	Noc jak każda inna	m.011pm82	happysad			
10882	547747	The Eye of Every Storm	m.0wzcff	Neurosis			
10883	547897	Another Bed	m.0nnyycr	The Twilight Sad			
10884	548045	Dressed in Dresden	m.0fvc3cp	The Hundred in the Hands			
10885	548113	Before Tigers	m.0f2m9rl	Health			
10886	548316	Híbakúsja	m.0nmx2tm	Ben Frost	Male	1980-01-01	Melbourne
10887	548318	O God Protect Me	m.0nnx4xy	Ben Frost	Male	1980-01-01	Melbourne
10888	548595	The Major Cities of the World Are Being Destroyed One by One by the Monsters	m.0dxhk8q	65daysofstatic			
10889	548820	Act of God	m.015fk0_	Fear Factory			
10890	549286	Mourning Star	m.0dq4026	Kamelot			
10891	549631	A Cover Over	m.0nmnjv0	Grouper	Female	1980-07-15	West Marin
10892	549637	300 Mhz	m.0l3cfb	At the Drive-In			
10893	549676	You Don't Remember, I'll Never Forget	m.0m7f6l	Yngwie Malmsteen	Male	1963-06-30	Stockholm
10894	549819	Just Take My Heart	m.0mgvrr	Mr. Big			
10895	550076	Into Asylum	m.0gbbcz5	IAMX			
10896	550227	The Stellar Dome	m.0n7sr0	Borknagar			
10897	550388	Can't Stand the Heartache	m.0m73hj	Skid Row			
10898	550404	The Castle Hall	m.0tcw3t	Ayreon			
10899	550662	Time Beyond Time	m.0tcw8m	Ayreon			
10900	550735	Steep Hills of Vicodin Tears	m.0tm9k7k	A Winged Victory For The Sullen			
10901	551022	Lost Watch	m.0fk491r	Seabear			
10902	551292	The Headless Game	m.0n2ynp	Edguy			
10903	551530	He's A Woman - She's A Man	m.0p8m9v	Scorpions			
10904	551802	Hot for Love	m.0n5zgd	Judas Priest			
10905	552789	Enola/Alone	m.0f2plxq	Manic Street Preachers			
10906	552929	Kettering	m.0dqg9ln	The Antlers			
10907	552946	CRUCIFY MY LOVE	m.0lgxky	X JAPAN			
10908	552948	Rusty Nail	m.012hj1s	X JAPAN			
10909	552983	...And the Gods Made Love	m.01cnvdy	Jimi Hendrix	Male	1942-11-27	Seattle
10910	553002	Love Or Confusion	m.0qn5b9	Jimi Hendrix	Male	1942-11-27	Seattle
10911	553339	Wrong Floor	m.0nl18zt	Cliff Martinez	Male	1954-02-02	New York City
10912	553570	Through the Glass of the Roof	m.0nlfx65	Ben Frost	Male	1980-01-01	Melbourne
10913	553602	Opening Titles	m.0fqzfkv	The Cinematic Orchestra			
10914	553770	Strange Wings	m.0nqtcl	Savatage			
10916	554084	Orly	m.0frm2jv	Arms and Sleepers			
10917	554481	Evolution (The Grand Design)	m.0130c6z	Symphony X			
10918	554482	Prelude	m.0lf5pf	Symphony X			
10919	554530	Candlelight Fantasia	m.0tntvv	Symphony X			
10920	554537	The Accolade	m.0m0tpc	Symphony X			
10921	554545	Live Long	m.01455_m	Kings of Convenience			
10922	554702	Be Mine	m.0lhl0y	R.E.M.			
10923	554883	Land of the Miracle	m.0xbb_n	Edguy			
10924	555057	The Law Maker	m.0nmx3v	Black Sabbath			
10925	555106	Farewell My Hell	m.012ybvt	Millencolin			
10926	555479	Here I Am	m.0m73jm	Skid Row			
10927	555838	Sorry Seems to Be the Hardest Word	m.0g1ldpd	Blue	Female	1994-01-18	Gwangju
10928	556329	Topless	m.01cm61k	Breaking Benjamin			
10929	556376	Second Sight	m.0ftxpkl	The American Dollar			
10930	556756	Kill in the Spirit World	m.017kqfy	Black Sabbath			
10931	556836	Isis and Osiris	m.0tcw85	Ayreon			
10932	556847	Singing Softly To Me	m.0qqm0m	Kings of Convenience			
10933	556851	Hell Camp	m.0f_jjf7	Blockhead	Male	1900-01-01	Manhattan
10934	556857	Attack The Doctor	m.0g22byf	Blockhead	Male	1900-01-01	Manhattan
10935	557065	Polygyne	m.0f63t_m	Efterklang			
10936	557254	Spanish Fly	m.0lvj8x	Van Halen			
10937	557564	Pray For Me	m.0f5y8z8	Sixx:A.M.			
10938	557981	Lorelei	m.0fxclfn	Scorpions			
10939	557985	Sting In The Tail	m.0fx_5bv	Scorpions			
10940	558305	Coming Home	m.0qxsh6	Scorpions			
10941	558443	Kicks After Six	m.01bv4rb	Scorpions			
10942	558449	Derezzed (The Glitch Mob remix)	m.0nm0zpw	Daft Punk			
10943	558457	I'm Leaving You	m.0n9fsz	Scorpions			
10944	558497	Acid Rain	m.0nf7pq	Liquid Tension Experiment			
10945	558530	No More No More	m.0165cjt	Aerosmith			
10946	558547	Lavatory Love Machine	m.0100xzf	Edguy			
10947	558723	Heaven in Black	m.0nmx5c	Black Sabbath			
10948	558902	Our Day Will Come	m.0nlwvgq	Amy Winehouse	Female	1983-09-14	Southgate
10949	559020	Keeping The Blade	m.014jj5g	Coheed and Cambria			
10950	559253	Roll The Bones	m.0lmh32	Rush	Male	1988-09-29	Tala
10951	559540	Winter's Wolves	m.018tp_c	The Sword			
10952	559542	Opiate	m.0vdxb1	Tool			
10953	559543	Bridge of Sighs	m.0dx1yt0	Opeth			
10954	559585	Lords of Destruction	m.0ml3h7	Black Label Society			
10955	559698	Another Piece Of Meat	m.0w0hdx	Scorpions			
10956	559760	Lucky Animals	m.0q8cfq5	Devin Townsend Project			
10957	559776	Falls Apart	m.019g_tw	Hurt			
10958	559887	Public Service Announcement	m.016slv7	Eminem	Male	1972-10-17	St. Joseph
10959	559911	Greetings	m.0m0z3k	Devin Townsend	Male	1972-05-05	New Westminster
10960	559912	Voices in the Fan	m.0m0z3b	Devin Townsend	Male	1972-05-05	New Westminster
10961	559972	The Greys	m.0nlzj1y	Devin Townsend	Male	1972-05-05	New Westminster
10962	559979	Mother Love	m.0fsrmzg	Queen			
10963	559993	Color Your World	m.0y99y_v	Devin Townsend	Male	1972-05-05	New Westminster
10964	560039	Sabbath, Bloody Sabbath	m.0y5685	Black Sabbath			
10965	560053	Christeen	m.0w9tqq	Devin Townsend	Male	1972-05-05	New Westminster
10966	560087	Start of Something Beautiful	m.0fd29r8	Porcupine Tree			
10967	560332	Dire	m.0tb1_1	Strapping Young Lad			
10968	560370	Impacilla Carpisung	m.0dr8kw3	The Ting Tings			
10969	560410	Show Me Love	m.0tyjy6	t.A.T.u.			
10970	560426	The Battery	m.0dv844v	Boys Noize	Male	1982-08-22	Hamburg
10971	560502	Crash! Boom! Bang!	m.0m2jws	Roxette			
10972	560645	The Perfect Fit	m.0s4l94	The Dresden Dolls			
10973	560659	Mrs. O	m.0x0p2l	The Dresden Dolls			
10974	560660	Truce	m.0x0p3x	The Dresden Dolls			
10975	560714	Soldier of Fortune	m.0dmj668	Opeth			
10976	560995	Headless Cross	m.0mjss1	Black Sabbath			
10978	561103	Zeroes	m.0fdkn_3	Sonata Arctica			
10979	561180	Emotionless	m.0131crp	Good Charlotte			
10980	561181	Say Anything	m.0131cr0	Good Charlotte			
10981	561219	Everything Fades to Gray (Full Version)	m.0dxkg2v	Sonata Arctica			
