eid	name	entity	artist_name	artist_genre	artist_birth_date	artist_birth_place
14953	Blouse	 m.0sxc13b	Köok			
14954	Blonde Redhead	 m.02jg3p	Spain			
14955	Lance Quinn	 m.01wzz97				
14956	Jason Lader	 m.0dq5v91				
14957	Dana Nielsen	 m.03f70sf				
14958	Chris Garrett	 m.049f6ly				
14959	Snoop Dogg	 m.01vw8mh	Real G's			
14960	Deathspell Omega	 m.050w33	Deathspell Omega			
14961	Cyndi Lauper	 m.01wf86y	WFUV			
14962	Aborted	 m.02k7jc	Musical Care			
14963	Beth Ditto	 m.0l017v				
14964	Hypnotone	 m.01q146m	Morphem	Male	1998-07-29	Shahrud
14966	Andrew Innes	 m.01wvtmw				
14968	Spot	 m.06ckv9	CCCP			
14969	Lauryn Hill	 m.015mrk	Doo Wop			
14970	Starsmith	 m.09ry6rq				
14971	Ellie Goulding	 m.080gct2	High For This (The Weeknd cover)			
14972	Darren Korb	 m.0nhtdth				
14973	Altar of Plagues	 m.06w8_yt				
14974	George Drakoulias	 m.01vt3jz				
14975	Rob Arnold	 m.01wbs6r				
14976	Ben Schigel	 m.0g2x3v				
14977	Mark Hunter	 m.06psr1				
14978	Vada Nobles	 m.02qjk95				
14979	The Verve	 m.0135y_	Geoff Smith	Male	1969-03-07	Edmonton
14980	Shellac	 m.01fhfq	Fights			
14981	Black Strobe	 m.01q17vq	[unknown]			
14982	Cursive	 m.038g24	The Game of Who Needs Who the Worst			
14983	Cazzette	 m.0q57gys				
14984	Jerry Douglas	 m.0bhvtc	NPT Camera One			
14985	Pete Prokopiw	 m.0sl9zlm				
14986	Matt Lawrence	 m.03f5w3b				
14987	Tom Fuller	 m.0sj732v				
14988	Xandria	 m.07s5cf	Xandria	Male	1967-04-12	Ceilândia
14989	Dave Achelis	 m.0wd091z				
14990	The Bravery	 m.05g4s8	Xuse			
14991	Transplants	 m.063_hc	12			
14992	Someone Still Loves You Boris Yeltsin	 m.09hqbj	Half Awake (Deb)			
14993	Mike Flynn	 m.03f1grj				
14994	Tim Hoagland	 m.0nhyhv_				
14995	Alex Uychocde	 m.0nhc9bg				
14996	Aaron Johnson	 m.049gvdm				
14997	Citizen Cope	 m.01ns_kb	WFUV			
14998	Tiga	 m.03f6d0x	Good As Gold			
14999	Dragonette	 m.01shj3r	Let It Go			
15000	Health	 m.02z5jxw	Mei-mei Berssenbrugge			
15001	Angie Teo	 m.0qjjr2v				
15002	Jimmy Harry	 m.04n0b2f				
15003	In This Moment	 m.02pvzz8	The Monkey Company			
15004	Liquid Tension Experiment	 m.014tvp	Infected Mushroom			
15005	Pere Ubu	 m.02qt8v	Final Selection			
15006	We Came as Romans	 m.06wb1_s				
15007	John Feldmann	 m.03f7t1g				
15008	Black Veil Brides	 m.06zppx3	Knives & Pens			
15010	Hi-Tek	 m.01fm4b	Bumpus			
15011	Cannibal Ox	 m.039dp_	Vast Aire	Male	1978-02-05	Mount Vernon
15013	Saliva	 m.01fqyz	Vaudeville Villan			
15014	Peace	 m.0n47ldb	Maria Farantouri	Female	1947-11-28	Athens
15015	Veronica Maggio	 m.02vv_wh	Jag Kommer			
15016	Christian Walz	 m.05xz_1				
15017	Barney	 m.01ws_vb	The Television Trio			
15018	The Music	 m.04zbp3	Blacktron			
15019	Everclear	 m.01516c	Jake Shanahan			
15020	Bill Withers	 m.01f9zw	Smiley Radio Properties, Inc.			
15021	The Whitest Boy Alive	 m.0h53h6	Golden Cage			
15022	Republika	 m.01nd5g7	kombinat			
15023	Bishop Allen	 m.01n4pdd	Click Click Click Click			
15024	Winds of Plague	 m.02qgydq	Asylium			
15025	Duffy	 m.03h3y8v	Mercy			
15026	sleepmakeswaves	 m.03f7pk4	Sleepmakeswaves			
15027	Daniel Licht	 m.0jtz3k	Blood Theme			
15028	Paul Epworth	 m.09mq4m				
15029	Mark Rankin	 m.0nhr4nv				
15030	Ben Drew	 m.09rqnv				
15031	Grimes	 m.0gvqw50	Oblivion			
15032	Listener	 m.02pzdjt	April Towers			
15033	La Sera	 m.0g61ymf	Morgan	Male	1972-12-23	Milan
15034	Lard	 m.03vpky	70's Rock Must Die			
15035	Enya	 m.01vvpjj	Howard Shore	Male	1946-10-18	Toronto
15036	Nicky Ryan	 m.0g2f_0				
15037	Devo	 m.02hzz	Mariposa			
15038	Nicole Scherzinger	 m.0gps0z	Poison			
15039	Department of Eagles	 m.01qj5sy	Romo goth			
15040	Agnes Obel	 m.0h244lg	Agnes Obel	Female	1980-10-28	Copenhagen
15041	Drake	 m.05mt_q	Nth Synthesis			
15042	Lil Wayne	 m.016kjs	[New] Moment			
15043	All Time Low	 m.01rlkvh	Peter Hunnigale	Male	1960-12-12	South London
15044	T-Minus	 m.0803jls	Peach	Female	1987-02-21	Tokyo
15045	Michael Johnson	 m.01vtfsp				
15046	Barry Sage	 m.01w_nhn				
15047	Garen Avetisyan	 m.0__fht1				
15048	Ken Sluiter	 m.01ww2l7				
15049	Jose Borges	 m.0__hdwg				
15050	Jason Gossman	 m.049fj_n				
15051	Mick Ivory	 m.0dm_mnr				
15052	Unseen Terror	 m.0bgfcq	Hollywood Trailer Music Orchestra			
15053	Head of David	 m.01pqjy9	Head of David			
15054	Mitch Maketansky	 m.0sjpjx2				
15055	OneRepublic	 m.02q3w3v	If I Lose Myself (Love Thy Brother Remix)			
15056	Oh No Oh My	 m.01sp66n	WFUV			
15057	Carnifex	 m.04cqknx	Feskekrok			
15058	Jason Flom	 m.04140l8				
15059	Dorothy Sicignano	 m.01380xw_				
15060	Elvis T. Gruber	 m.0137lb4q				
15061	Eric Valentine	 m.03hn22j				
15062	John Talabot	 m.0frbplc	John Talabot	Male	1982-01-08	Barcelona
15063	Planningtorock	 m.08b1wv	Never Going Back			
15064	Mount Sims	 m.01n_8h6				
15065	Zola Jesus	 m.052_qn7	Night			
15066	Ben Frost	 m.01vsxm6	Altar of Plagues			
15067	Yuksek	 m.06w1tsq	Extraball/Amanda Blank			
15068	The Gun Club	 m.01_k1k	She's Like Heroin to Me			
15069	Lords of the Underground	 m.01nlfyq	Grandmilly x BONES			
15070	K-Def	 m.0fs5jf3				
15071	Frank Heller	 m.03f68ft				
15072	Ringo Starr	 m.01vrnsk	Ringo	Male	1947-05-11	Toulouse
15073	Mark Trombino	 m.06p554				
15074	Drudkh	 m.080gxr	The Cranes Will Never Return Here			
15075	Vive la fête	 m.01nhw9z				
15076	Feist	 m.01w3ggw	One Evening			
15077	Craig Armstrong	 m.05y7hc	This Love (Featuring Elizabeth Fraser)			
15078	J-Roc	 m.0gx02bb				
15079	Rami Yacoub	 m.0262nr6				
15080	John Amatiello	 m.03j3nx8				
15081	Backstreet Boys	 m.0hmlc	Attila the Stockbroker	Male	1957-10-21	Southwick
15082	Keep Shelly in Athens	 m.0g629s9	Oostende			
15083	Autolux	 m.05076z	Plantlife			
15084	Charlie Bragg	 m.0nhrtz7				
15085	The Red Jumpsuit Apparatus	 m.0fb782	Your Guardian Angel Lyrics			
15086	Cancer Bats	 m.0dr8dr	Cancer Bats			
15087	The Weakerthans	 m.06pzms	My Favourite Chords			
15088	Mushroomhead	 m.046f7l	My speaking shoes			
15089	Villagers	 m.09v7t4k	Graeme Revell	Male	1955-10-23	Auckland
15090	Mobb Deep	 m.0bt9mm	Nat Burner			
15091	alt-J	 m.0k3lyz1				
15092	Ben Hillier	 m.01w8rdm				
15093	Kirsty MacColl	 m.0qjq8	The Pogues			
15094	Jeff McLaughlin	 m.0nhqljy				
15095	Dan Swift	 m.03hzz78				
15096	Miss May I	 m.076y98j	Relentless Chaos			
15097	Billy Mann	 m.078kgt				
15098	Chris Testa	 m.03f5d45				
15099	Jay Goin	 m.01wysg6				
15100	Darkest Hour	 m.05ymrz	Love is a weapon			
15101	Ane Brun	 m.01wyfrh	Pick me I'm Clean			
15102	Nico	 m.01vsqvs	Foxygen			
15103	Flemming Rasmussen	 m.06gz7z				
15104	Chuck Ainlay	 m.027ywg4				
15105	Mark Knopfler	 m.01c8v0	Wild Theme			
15106	Guy E. Fletcher	 m.0h22kxx				
15107	The Ummah	 m.01wmxp1	P.Genz			
15108	Kurt Munkacsi	 m.01vv9_6				
15109	Philip Glass	 m.06449	Definition (Naqoyqatsi)			
15110	Lights	 m.03nvrkw	Reshape			
15111	Baskim Zuta	 m.049f0yq				
15112	Michael Amott	 m.02t752				
15113	William Shatner	 m.084m3	girlfrends			
15114	Angel Olsen	 m.0nhbfn6	Angel Olsen	Female	1987-01-22	St. Louis
15115	John Congleton	 m.03f193t				
15116	Gorgoroth	 m.031d32	Aois-Dubh			
15117	Four Year Strong	 m.01snnv3	Bada Bing! Wit' a Pipe!			
15118	Alestorm	 m.03d2h22				
15119	Portico	 m.03cgh74	RVN			
15120	Breakbot	 m.0bwhn07	baby i'm yours			
15121	Stick to Your Guns	 m.01ws70r	Snakeryder			
15122	Slo Burn	 m.01nq9z4	The Blend			
15123	Atmosphere	 m.02j2py	The Sound of the Crowd			
15124	Disturbed	 m.0181_r	Jack Trammell	Male	1964-01-23	Berea
15125	Chris Thomas	 m.0b3pnz	O Giant Man			
15126	David Nicholas	 m.01wxj7n				
15127	New York Dolls	 m.012r0b	Sex Pistols			
15128	Andy Marcinkowski	 m.049fcws				
15129	The Rakes	 m.01r80hp	The World Was A Mess But His Hair Was Perfect			
15130	Goo Goo Dolls	 m.01jmj8	063 Real			
15131	Norwegian Arctic Philharmonic Orchestra	 m.026w06x				
15132	Wu-Tang Clan	 m.0827v	(12) Wanna Believe (Allah Real & Bad Luck)			
15133	RZA	 m.01w9jh4	KRS One ft. Redman			
15134	Disco Ensemble	 m.01pt902	Eartha Kitt	Female	1927-01-17	North
15135	Cute Is What We Aim For	 m.0crwm1	The Curse Of Curves			
15136	De Phazz	 m.04mq98	Various Artists			
15137	Lenka	 m.04y5j5s	Sad Song			
15138	Dave Russell	 m.0b6_9yp				
15139	RedOne	 m.0415mzy				
15140	Fernando Garibay	 m.03hhp3y				
15142	Gil Norton	 m.0925kh				
15143	And So I Watch You from Afar	 m.09v48xr				
15144	Divine Fits	 m.0q577cc	NPR			
15145	Rizzle Kicks	 m.0gyvcbq	Traveller's Chant			
15149	David Arnold	 m.02g1jh	David Arnold	Male	1962-01-23	Luton
15150	Tony Flores	 m.03d_xdr				
15151	Ken Allardyce	 m.01vxl3z				
15152	John Beverly Jones	 m.03yz8yc				
15153	Adam Green	 m.0421vb	You get so Lucky			
15154	Rory Gallagher	 m.01tw31	Souped Up Ford			
15155	...And You Will Know Us by the Trail of Dead	 m.026y_k				
15156	Yohei Goto	 m.03f1rc_				
15157	Jim Vollentine	 m.01w8d40				
15158	Dylan Ely	 m.010t6xzq				
15159	Greg Fidelman	 m.06_x0w1				
15160	Sylvia Massy	 m.0dds6b				
15161	Battlelore	 m.044t_x	House of Heroes			
15162	Hercules & Love Affair	 m.03mb3h5	Gilles Peterson	Male	1964-09-28	Caen
15163	Eisbrecher	 m.01q29fc	Vergissmeinnicht			
15164	Deadlock	 m.01nhydf	Cosmic Ground			
15165	Mocky	 m.03d_rkp				
15166	Jamie Lidell	 m.01pkvxq	Podcast:Music			
15167	Chilly Gonzales	 m.01w5ts6	Daft Punk | Random Access Memories | The Collaborators			
15168	Django Reinhardt	 m.02hcs	I´m Confessin			
15169	Jay Reatard	 m.0k_x1m				
15170	Mt Eden	 m.0frwp58	Mt Eden			
15171	The Golden Filter	 m.05sxps7	Solid Gold			
15172	Front 242	 m.0gdqh	Mindless Self Indulgence			
15173	Tore Johansson	 m.01wwlgt				
15174	Jon Spencer	 m.01v33cd				
15175	Eva Cassidy	 m.0m7sm	YOU TAKE MY BREATH AWAY			
15176	Chris Biondo	 m.0f7knsb				
15177	Emperor	 m.011h2j	Jason Hagen			
15178	Tomas Thormodsæter Haugen	 m.01vz6z5				
15179	Jørgen Træen	 m.0nhx4cl				
15180	Ron Saint Germain	 m.01vsjmv				
15181	The Wailers	 m.02ht0ln				
15182	Unknown Mortal Orchestra	 m.0h97d_4	Secret Xtians			
15183	Michael Wagener	 m.0262p8g				
15184	Kevin Parker	 m.0k8sxg7	Tame Impala			
15185	Rick Parashar	 m.01whyh0				
15186	Talk Talk	 m.01d6g8	Webb Wilder	Male	1954-05-19	Hattiesburg
15187	Tim Friese-Greene	 m.0fs6q5				
15188	Sonny Burke	 m.09zbrm				
15189	Lee Herschberg	 m.01vt6bs				
15190	Bryant Clifford Meyer	 m.03j0m23				
15191	Palms	 m.0s8ytkw	Pain Jerk & John Wiese	Male	1963-11-09	Nagano Prefecture
15192	Aaron Harris	 m.03j0m28	Jelly Roll Morton	Male	1990-10-20	New Orleans
15193	MS MR	 m.0q95nty	Salty Sweet			
15194	Daniel Lopatin	 m.0dvfflj				
15195	A3	 m.02wqq2	Markant			
15196	Dennis Herring	 m.01vrj60				
15197	Stuart Price	 m.078q4q				
15198	CéU	 m.03f6nb6				
15199	The Hold Steady	 m.01q6zwv	The Hold Steady			
15200	The Cab	 m.03xnmz6	Can You Keep a Secret			
15201	Cee Lo Green	 m.01w5jwb	CeeLo Green	Male	1975-05-30	Atlanta
15202	Jamie xx	 m.0gg5cvx	FACT Mix 282			
15203	Enigma	 m.02ltrn	Miles Davis	Male	1926-05-21	Alton
15204	Leonard Cohen	 m.0lccn	Anthem			
15205	Steve Lindsey	 m.01wz83v				
15206	Airiq Anest	 m.0qgxfvr				
15207	Leanne Ungar	 m.01wzcyt				
15208	Twisted Sister	 m.020wkg	Dabs			
15209	Singers	 m.01s1xyt	Oh! Pears			
15210	Robert Tepper	 m.01ms1ty				
15211	Madsen	 m.09s79f	errorist			
15212	The Weepies	 m.01rbn33	How You Survived the War			
15213	Dido	 m.01vwbts	Sliding Doors			
15214	Rollo Armstrong	 m.02v0zp				
15215	JP Plunier	 m.0nhccjs				
15216	Ott	 m.01p0hhp	Läbu Laulud 2			
15217	The Postal Service	 m.01q0md	Iron & Wine	Male	1992-01-08	South Korea
15218	Fritz Fryer	 m.03f5c19				
15219	Exodus	 m.04ft_d	13.			
15220	Teenage Fanclub	 m.035rd6	Tennis			
15221	Anamanaguchi	 m.01t18xx	Scott Pilgrim			
15222	Amenra	 m.01sqfr7	Amenra			
15223	Okkervil River	 m.03sb41	Okkervil River			
15224	The Word Alive	 m.06zng1j				
15225	John Kurzweg	 m.04yhdwd				
15226	Todd Vos	 m.01vstnl				
15227	Natalie Merchant	 m.01bxpr	Ophelia			
15228	Derek and the Dominos	 m.01jjpl4	Why Does Love Got to be So Sad?			
15229	Dan Swanö	 m.01lrhdl				
15230	Ulrich Schnauss	 m.04h1mq	Blumenthal			
15231	Flume	 m.0nhcqdj	The Music Themes			
15232	Daniel Rey	 m.02w99ry				
15233	Mission of Burma	 m.01jqxqr				
15234	Whitesnake	 m.0130yf	Ain't no Love in the Heard of the City			
15235	Amberian Dawn	 m.03nrdmk				
15236	FM Belfast	 m.0417d76				
15237	Mark Stent	 m.05vzw3				
15238	Brian Stone	 m.0zprv4w				
15239	Buffalo Springfield	 m.012v5c	Hickory			
15240	Charles Greene	 m.0vc5nz7	Baby Oh Baby			
15241	One Direction	 m.0fqqnpw	Live While Were Young			
15242	Louis Bertignac	 m.01q7n82				
15243	Carla Bruni	 m.03j3m9b	François Busnel	Male	1969-05-08	Argenteuil
15244	Mark Foster	 m.01w_dgq	Beautiful Day			
15245	The Wild Beasts	 m.027ngmf	Morton Subotnick	Male	1933-04-14	Los Angeles
15246	Bob Irwin	 m.01wz12z				
15247	Space Cowboy	 m.0260b7f	Rollerblue			
15248	Martin Kierszenbaum	 m.0bzzcp				
15249	Babyshambles	 m.03nn9n	For The Hackers			
15250	Dirty Projectors	 m.01qr0cd	Dirty Projectors			
15251	One Day As a Lion	 m.04csvfz	Tequila and the Sunrise Gang			
15252	The Wombats	 m.0dwh2v	Moving To New York			
15253	Steve Harris	 m.01wysgg	kanagawa			
15254	Lily Allen	 m.0czkbt	Take What You Take			
15255	Rob Katz	 m.0qd4gyg				
15256	Alanis Morissette	 m.0gdh5	Guardian			
15257	Andy Wallace	 m.05mcqs				
15258	Steve Sisco	 m.01wsmh1				
15259	Cut Chemist	 m.01w4bvx	Storm featuring Mr. Lif			
15260	Them Crooked Vultures	 m.06_v0k3	Scumbag Blues			
15261	EPMD	 m.03lky8	EPMD			
15262	Elastica	 m.06v8p4	Lume			
15263	The Velvet Underground	 m.07yg2	There She Goes Again			
15264	Geoffrey Haslam	 m.0ytchd3				
15265	Shel Kagan	 m.0116l2g8				
15266	Gold Panda	 m.0dljbvk	Gold Panda			
15267	Nightmares on Wax	 m.07ppl_	Ethnic Majority			
15268	Bruce Wood	 m.03f720z				
15269	Todd Burke	 m.03f388x				
15271	Zach Hancock	 m.0dthbl6				
15272	Stuart White	 m.0nhd7sy				
15273	Brendan Dekora	 m.0dxxc96				
15274	Ann Mincieli	 m.05bkmml				
15275	Cypress Hill	 m.01pxx	Tequila Sunrise (Spanish Version)			
15276	Mark Coyle	 m.08cr6t				
15277	Roy Spong	 m.03h_xh9				
15278	Dave Scott	 m.0slmr41				
15279	David Batchelor	 m.03f2cj0				
15280	Anjali Dutt	 m.02v2gr				
15281	Primitive Radio Gods	 m.01jdr0y	Standing Outside A Broken Phone...			
15282	The Fall of Troy	 m.0754fq	Act One,Scene One			
15283	Oh No	 m.091rn8	Nerd Ferguson			
15284	16 Horsepower	 m.05xv96	Coal Black Horses			
15285	Gabriel Mekler	 m.03cfhnx				
15286	Steppenwolf	 m.016hwk	Jacky Bullfrog			
15287	Magazine	 m.01lww7f	RETRO KILLS/NEON LEAD			
15288	Suicide	 m.01799y	P.P.F. contre I.C.K.			
15289	Empyrium	 m.061qg1				
15290	J. Robbins	 m.084dsm				
15291	Dan Le Sac Vs Scroobius Pip	 m.02qngmv	Look For The Woman			
15292	Scroobius Pip	 m.03f50fc	The Struggle			
15293	Mike Romeo	 m.0fdbttf				
15294	YILA	 m.049dwgj				
15295	Daniel Stephens	 m.0ylx55_				
15296	Nemesea	 m.01r4gwp	Threefold Law			
15297	The Dear Hunter	 m.01szhpm				
15298	Mayday Parade	 m.03f31w2	Three Cheers For Five Years			
15299	Poison the Well	 m.01zfm7	Medamaki			
15300	Brendan Perry	 m.041s7k				
15301	Terje Refsnes	 m.01wmzgh				
15303	Mother Love Bone	 m.016qv_	Hillbilly Orchestra			
15304	Finger Eleven	 m.01_g36	Sick of It All			
15305	Steve Miller	 m.01dtj6				
15306	Steve Miller Band	 m.01kcms4	Dinosaurs			
15307	The Get Up Kids	 m.01jt9h4				
15308	A Winged Victory for the Sullen	 m.0j45mb1				
15309	Richard Kaplan	 m.03f40yq				
15310	Grandmaster Flash	 m.011b80dk	Breakdancing Mix			
15311	Sylvia Robinson	 m.01dwts				
15312	Grandmaster Flash and the Furious Five	 m.01w58k9	Scorpio	Female	1901-10-31	Barcelona
15313	Sex Pistols	 m.07gg6	Modells			
15314	Mike Houge	 m.03j16by				
15315	Wesley Seidman	 m.03f25yy				
15316	Horse Feathers	 m.01szfnt	WFUV			
15317	Bill Skibbe	 m.0dn6vcm				
15318	Jessica Ruffins	 m.03f7d34				
15319	Ozzy Osbourne	 m.01vtqml	Металика			
15320	Kevin Churko	 m.0c3v4xp				
15321	Mathias Nygård	 m.01wmzdf				
15322	Janne Saksa	 m.03f6pzf				
15323	Onra	 m.049fr43	Onra	Male	1981-05-15	Trier
15324	Will O'Sullivan					
15325	Mike 'Spike' Drake	 m.01wt61x				
15326	Abdul Kroz-Dressah					
15327	Stephen Hague	 m.06pt47				
15328	Mr. Bungle	 m.01w0r3	Sunset Rubdown			
15329	Less Than Jake	 m.02794m	希望			
15330	Boston	 m.016dxh	Pete Kilpatrick			
15331	Dark Angel	 m.01ly6m2	艾怡良			
15332	Peaking Lights	 m.0g5z9dt	Beautiful Son			
15333	Jani Stefanovic	 m.03c0lm1				
15334	Solution .45	 m.064mzpb	Unmoored			
15335	The Books	 m.05cj7h	Bernard Herrmann	Male	1911-06-29	New York City
15336	Jessie Ware	 m.0jk_v79	Wildest Moments			
15337	Joss Stone	 m.01wk7ql	Right To Be Wrong			
15338	Bass Brothers	 m.047bsg	Mr Jungle (Hazard s Exclusive VIP)			
15339	As Tall as Lions	 m.01qyr36				
15340	Paul Ebersold	 m.01ws6p9				
15341	Great Lake Swimmers	 m.01q52dy	WFUV			
15342	Heidevolk	 m.01vl7gt	15			
15343	Dennis Israel	 m.03xmxgn				
15344	Jens Bogren	 m.01wt37g				
15345	Discovery	 m.065z6rk	Hit or Miss			
15346	Wes Miles	 m.0fgb5kx				
15347	Forest Swords	 m.0frhzj1				
15348	Stevie Ray Vaughan and Double Trouble	 m.01jcx84	Stevie Ray Vaughan and Double Trouble	Male	1954-10-03	Dallas
15349	Jimmy Eat World	 m.012vnv	Kill			
15350	Akira Yamaoka	 m.03km78	Laura's Theme (Silent Hill OST)			
15351	Theophilus London	 m.0gwz221	Wine and Chocolates			
15352	Bryce Goggin	 m.01wvd1f				
15353	Jenny Lewis	 m.03x6n9	Acid Tongue			
15354	Midnight Juggernauts	 m.01s9qr1				
15355	Lupe Fiasco	 m.01wn718	Dead Presidents Freestyle			
15356	DJ Muggs	 m.0fp_7p2				
15357	Cold War Kids	 m.0fzpn7	The Setting Suns			
15358	Eric Clapton	 m.02qwg	Fritt Mig			
15359	Evergrey	 m.02w5fl	Dirtyfake			
15360	Gary Smith	 m.03f20zq				
15361	Orange Goblin	 m.01lzx__	Electric Wizard			
15362	Caravan	 m.044h3b	Chico Hamilton Quintet			
15363	Roger Glover	 m.02jg9g				
15364	Jamie Vex'd	 m.0dp1ndj				
15365	:wumpscut:	 m.01vry69				
15366	Icona Pop	 m.0g6b801	We Got The World			
15367	Ricky Nelson	 m.01wj92r	Playing Just A Little Too Much			
15368	John Haughm	 m.02y_84k				
15369	Ronn Chick	 m.0nhyx1r				
15370	$wingin' Utter$	 m.01k263y				
15371	Mark Kiczula	 m.049gtx4				
15372	Jasen Rauch	 m.0ds0x9k				
15373	Krewella	 m.0q6r984	Krewella			
15374	Avicii	 m.0bs3d41	Addicted to You (feat. Mac Davis & Audra Mae)			
15375	Anorexia Nervosa	 m.057nl5	Acid Ape			
15376	IAMX	 m.077p15	I Come With Knives			
15377	Chris Corner	 m.010hb57n				
15378	Venetian Snares	 m.01y7wq	Colorless			
15379	Yndi halda	 m.06mjhn				
15380	Joe Zook	 m.01wzcrp				
15381	Andy Prickett	 m.03f0_6h				
15382	Anna Calvi	 m.0g594hn	I'll Be Your Man			
15383	The Civil Wars	 m.0fs0bm6	The Civil Wars			
15384	"Noah \40\"" Shebib"""	 m.09rs9vf				
15385	Nas	 m.01v40wd	Platinum			
15386	The Aquabats	 m.03m882	Super Rad			
15387	Peter Murphy	 m.0g3lz6	WFUV			
15388	The Avalanches	 m.02pqgj	Since I Left You			
15389	Saves the Day	 m.044zy6	CUTBACK			
15390	Miles Kane	 m.03f5w8k	Rainbow Woman			
15391	Taking Back Sunday	 m.01sbdn	MakeDamnSure			
15392	Memory Tapes	 m.080pphn	SF Perkele			
15393	M. Ward	 m.01w331c	WFUV			
15394	Fionn Regan	 m.0gpfb9				
15395	Diplo	 m.05q7ln	Sunday Girl			
15396	Sugarcult	 m.02fnq9	Punk Goes Acoustic			
15397	People Under the Stairs	 m.068f2d	Acid Raindrops			
15398	Thes One	 m.01vrdxj				
15399	Mike Nielsen	 m.03f0s24				
15400	The Ronettes	 m.016cf0	Playing Walking In The Rain performed			
15401	Penny	 m.01m66_s	Jennifer Crook			
15402	Jason Bentley	 m.0d4z_m				
15403	Mitchell Leib	 m.03xp541				
15404	Caliph Gamble	 m.0f8wl3y				
15405	Jon Smelts	 m.0dzr59y				
15406	Russell Elevado	 m.0b6m7q				
15407	Steve Mandel	 m.01wzm19				
15408	DJ Scratch	 m.056mbq	Bass 305			
15409	Vince Dilorenzo	 m.0f1tj8g				
15410	Rick Rowe	 m.03f4spt				
15411	Frank Laico	 m.03f5kv4				
15412	John Loeffler	 m.03h276n				
15413	Halou	 m.0f7j5h	Halou – Honeythief			
15414	Rick Parker	 m.01r4gh5				
15415	School of Seven Bells	 m.03j0hv_	Reappear (jOBOT Remix)			
15416	The Qemists	 m.05p5qrx	The Qemists – S.W.A.G. feat. Devlin Love			
15417	Air France	 m.04cxwhn	Blue Boy	Male	1900-01-01	Brighton
15418	Crippled Black Phoenix	 m.01s_ygv	444			
15419	Gareth McGrillen	 m.03f1nyf				
15420	Rob Swire	 m.07s6tg7	Witchcraft (Drumstep)			
15421	Glasser	 m.0f0q_zf	Jamie xx	Male	1988-10-28	London
15422	Mew	 m.02jkpz	Tse Tse Fly			
15423	L7	 m.014g3n	Shove			
15424	Steve Marker	 m.06tl2c				
15425	Jeff Sheehan	 m.0sjnnlg				
15426	Doug Olson	 m.0dnnlg3				
15427	Greg Collins	 m.049fnkw				
15428	Simon Gogerly	 m.01wyrd1				
15429	Ian Rossiter	 m.01wyrdr				
15430	Anthony Kilhoffer	 m.03hzkp8				
15431	Peace Orchestra	 m.01l6sn5	Peace Orchestra			
15432	Ugly Casanova	 m.01mh418	Modest Mouse			
15433	Shantel	 m.03mbrqm	Sota			
15434	Sol Invictus	 m.03ypdm	Cygnus Loop			
15435	Autre Ne Veut	 m.0fyrl1m				
15436	SALEM	 m.0dq2203	AWALthe1ST x Lazy Kev			
15437	Lali Puna	 m.01m07p0	Bomb the Bass			
15438	Keith Harris	 m.01vcs_q				
15439	Adam Hill	 m.0qc5dc9				
15440	John Hampton	 m.01wtwl9				
15441	Lee Morgan	 m.01k14w	Alcohol Jazz			
15442	Gavin Brown	 m.04q0j5				
15443	Wax Tailor	 m.01rq6qr	KCRWmusic.com			
15444	Mike Crossey	 m.01ws_vv				
15445	Gui Boratto	 m.01w_y0j	No Turning Back			
15446	Clarence Öfwerman	 m.07h6v9				
15447	Hank Shocklee	 m.01wwnrw				
15448	Chuck D	 m.01qv9	Chief Kamachi			
15449	The Doors	 m.07bzp	Love Street			
15450	Danny Elfman	 m.02bh9	Beetlejuice (cartoon main title)			
15451	Paul Savage	 m.01vw4fs				
15452	King Krule	 m.0gg6w_q	Portrait in Black and Blue			
15453	Sky Ferreira	 m.09gfgf_	Whatcha Gonna Do			
15454	Wintersun	 m.04473z	Brendan Perry (Dead  Can Dance)			
15455	Eddie Vedder	 m.01wqflx	No Ceiling			
15456	Ignite	 m.07m9mc	Panima			
15457	Stuart Hamilton	 m.03d_v6z				
15458	Peter Katis	 m.03f5l0l				
15459	D'Angelo	 m.01wzlxj	Various Acid Jazz			
15460	The Field	 m.02qng7g	Tsubaki Yeah!			
15461	Russell Simmons	 m.02xxbs				
15462	Run–D.M.C.	 m.06ct1				
15463	Darkstar	 m.0dmk0py	Juggling Suns			
15464	Café Tacuba	 m.02y266	Quiero Ver			
15465	Andrew Weiss	 m.01w5hdv				
15466	Gustavo Santaolalla	 m.09swkk	Amores Perros			
15467	Anibal Kerpel	 m.0k2015j				
15468	Chvrches	 m.0p3qb9l	You Caught The Light The Bones Of What You Believe			
15469	Grant Berry	 m.0vyjkjq				
15470	Saxon Shore	 m.01nrpfm				
15471	Joe Chiccarelli	 m.034rg8				
15472	Robert Taylor	 m.0l71y4z				
15473	Thomas Lauderdale	 m.05tn6t				
15474	Aaron Kasdorf	 m.04cc18h				
15475	James Rudder	 m.04cc17t				
15476	Jeff Rothschild	 m.03xmt1h				
15477	Circle Jerks	 m.01l78bx	I Just Want Some Skank			
15478	Steve Katz	 m.0g55psz				
15479	Paul McKenna	 m.03yz8yp				
15480	Cary Markoff	 m.0skn12j				
15481	James Samuel Harris	 m.03hzdd0				
15482	Terry Lewis	 m.01vs5xm				
15483	Janet Jackson	 m.0gbwp	Got 'til It's Gone			
15484	Keni Burke	 m.02q71kb				
